Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
17914,957.815,273.039
17915,518.723,300.573
17916,974.985,261.208
17917,1083.94,254.077
17918,857.859,288.371
17919,1264.84,222.577
17920,375.582,315.855
17921,223.083,329.836
17922,811.896,281.926
17923,205.505,307.1
17924,525.186,304.635
17925,870.579,278.692
17926,-166.626,316.613
17927,466.381,316.672
17928,954.54,272.115
17929,505.705,303.175
17930,1145.99,249.49
17931,615.526,304.311
17932,519.083,310.264
17933,1240.11,223.664
17934,1003.71,243.133
17935,1044.11,253.818
17936,1016.65,267.533
17937,1178.8,230.025
17938,738.888,289.891
17939,491.592,298.462
17940,687.079,276.793
17941,634.514,284.435
17942,945.647,288.681
17943,521.067,313.224
17944,652.838,313.355
17945,523.939,307.048
17946,925.238,273.391
17947,389.247,314.097
17948,805.794,281.123
17949,1330.16,228.697
17950,970.566,259.356
17951,1383.39,204.533
17952,463.387,313.47
17953,924.668,292.16
17954,827.671,292.333
17955,433.058,299.728
17956,920.701,285.518
17957,797.627,284.62
17958,1196.52,238.003
17959,1011.04,259.96
17960,421.107,321.773
17961,1155.37,222.767
17962,962.861,265.376
17963,748.957,291.365
17964,825.788,298.622
17965,811.667,258.334
17966,950.92,272.627
17967,735.853,290.286
17968,1049.07,239.312
17969,575.724,314.772
17970,1317.4,229.491
17971,367.4,308.942
17972,898.374,277.235
17973,871.265,286.29
17974,1242,224.881
17975,784.958,285.119
17976,1144.5,252.19
17977,835.157,273.543
17978,732.564,306.092
17979,1006.73,273.433
17980,1017.61,246.03
17981,613.615,287.236
17982,927.702,267.306
17983,794.325,290.536
17984,742.329,290.461
17985,919.7,272.831
17986,835.661,288.232
17987,888.071,283.851
17988,812.041,266.714
17989,615.989,301.881
17990,679.513,291.616
17991,804.874,278.592
17992,694.895,291.086
17993,997.645,268.781
17994,1358.68,204.614
17995,682.342,304.589
17996,818.968,303.704
17997,317.163,314.595
17998,729.07,282.517
17999,529.586,293.954
18000,1189.77,259.395
18001,724.041,287.565
18002,393.196,306.435
18003,860.043,280.126
18004,398.224,318.296
18005,877.296,269.793
18006,820.926,298.085
18007,601.048,310.923
18008,694.351,283.647
18009,1140.43,252.68
18010,592.854,296.612
18011,794.347,276.142
18012,1222.22,234.56
18013,577.603,300.979
18014,1083.89,258.885
18015,806.195,286.071
18016,956.005,265.037
18017,544.826,289.196
18018,1092.64,244.204
18019,658.429,286.512
18020,1006.32,263.202
18021,441.404,322.573
18022,884.494,266.315
18023,1051.49,247.782
18024,638.288,286.977
18025,806.2,282.655
18026,673.075,296.584
18027,728.375,285.26
18028,160.93,321.211
18029,525.876,307.467
18030,661.622,296.518
18031,722.631,288.543
18032,1019.91,268.469
18033,652.753,302.741
18034,1077.43,255.648
18035,1192.73,245.029
18036,585.7,301.539
18037,1118.58,249.413
18038,527.615,308.511
18039,730.689,301.238
18040,496.131,289.401
18041,987.54,276.576
18042,816.692,279.633
18043,508.148,302.423
18044,532.362,310.808
18045,400.753,311.036
18046,1312.47,235.219
18047,625.569,308.542
18048,510.661,301.275
18049,824.196,275.813
18050,728.237,285.616
18051,801.311,274.891
18052,1083.26,258.444
18053,844.687,268.276
18054,1115.06,235.154
18055,1178.5,263.126
18056,1253.61,243.04
18057,1242.26,216.372
18058,1067.26,251.791
18059,980.151,269.88
18060,377.953,305.42
18061,567.97,296.18
18062,629.807,306.174
18063,1074.54,256.394
18064,942.369,264.99
18065,1038.96,263.784
18066,868.611,273.396
18067,731.432,292.39
18068,763.889,287.481
18069,718.654,293.893
18070,745.011,273.711
18071,1019.27,251.247
18072,853.21,284.26
18073,901.979,272.562
18074,610,293.218
18075,1676.58,134.301
18076,786.769,274.282
18077,804.588,264.816
18078,841.375,278.107
18079,688.145,295.947
18080,750.897,282.999
18081,991.252,254.765
18082,514.24,295.831
18083,1067.99,255.643
18084,1124.29,247.846
18085,745.823,286.444
18086,1112.74,244.907
18087,550.213,316.667
18088,972.738,257.722
18089,905.298,274.685
18090,1151.15,251.09
18091,424.565,301.173
18092,1043.95,255.163
18093,823.126,271.789
18094,927.863,258.324
18095,1049.69,250.087
18096,543.407,317.009
18097,396.934,311.421
18098,815.575,274.414
18099,620.521,305.528
18100,1030.89,267.832
18101,614.691,306.737
18102,798.508,293.103
18103,994.716,270.277
18104,760.524,285.479
18105,512.771,317.921
18106,791.601,273.41
18107,615.669,290.661
18108,741.908,301.341
18109,759.097,297.994
18110,993.112,259.479
18111,677.201,305.057
18112,890.197,275.089
18113,928.989,253.494
18114,882.494,269.796
18115,1099.75,251.699
18116,1105.48,238.155
18117,823.135,286.635
18118,753.82,291.3
18119,667.364,291.026
18120,725.874,293.751
18121,567.35,298.497
18122,936.009,279.059
18123,655.242,315.721
18124,780.478,281.373
18125,789.119,297.782
18126,455.445,309.433
18127,1231.6,232.221
18128,804.991,289.654
18129,490.972,291.518
18130,542.05,307.049
18131,1161.57,240.053
18132,477.944,311.704
18133,1019.39,239.074
18134,803.615,293.461
18135,982.687,262.241
18136,886.625,284.582
18137,569.031,292.794
18138,1134.42,227.515
18139,739.477,293.55
18140,699.73,316.22
18141,726.39,310.391
18142,1113,241.18
18143,615.148,302.004
18144,695.194,293.995
18145,1010.22,273.577
18146,953.8,266.32
18147,716.876,293.925
18148,404.383,314.158
18149,539.345,297.872
18150,685.343,258.503
18151,1069.11,266.175
18152,871.551,261.712
18153,408.066,297.73
18154,1040.51,265.468
18155,236.679,314.101
18156,505.272,291.019
18157,754.898,295.322
18158,617.239,305.016
18159,1066.2,257.134
18160,632.841,308.724
18161,795.271,301.315
18162,883.255,281.995
18163,181.939,322.914
18164,1030.08,248.839
18165,1045.4,253.809
18166,1197.45,249.151
18167,729.502,299.508
18168,709.562,292.845
18169,857.985,293.92
18170,891.044,276.229
18171,714.01,285.18
18172,582.526,299.392
18173,782.635,295.251
18174,592.926,319.883
18175,1018.62,241.696
18176,934.087,281.143
18177,814.755,289.057
18178,493.008,298.365
18179,829.819,282.417
18180,555.522,306.025
18181,508.217,312.324
18182,1124.98,252.85
18183,1023.66,254.432
18184,840.37,282.236
18185,823.641,289.881
18186,639.778,294.943
18187,1065.94,244.074
18188,752.98,292.322
18189,1111.85,274.645
18190,831.994,269.838
18191,966.584,275.963
18192,949.354,266.34
18193,563.469,295.321
18194,488.573,305.727
18195,930.237,277.447
18196,1181.67,242.876
18197,767.634,277.736
18198,738.913,288.488
18199,644.356,307.005
18200,865.447,284.603
18201,1074.95,233.741
18202,1024.54,243.22
18203,850.785,281.031
18204,804.78,294.692
18205,786.686,296.074
18206,784.54,267.539
18207,604.594,300.623
18208,1246.64,209.348
18209,834.8,281.415
18210,592.005,289.13
18211,997.911,260.787
18212,434.297,315.133
18213,623.891,287.701
18214,703.34,280.863
18215,707.491,295.219
18216,465.528,318.115
18217,175.982,316.992
18218,751.93,298.561
18219,407.537,319.655
18220,438.118,299.877
18221,818.23,282.578
18222,819.279,279.729
18223,420.789,310.127
18224,1007.51,235.611
18225,409.328,303.289
18226,1044.3,259.881
18227,699.107,288.71
18228,771.872,274.9
18229,975.623,256.791
18230,1381.5,201.507
18231,1251.36,226.366
18232,1021.36,258.28
18233,1127.8,237.762
18234,1038.77,246.167
18235,604.777,299.353
18236,666.855,302.696
18237,761.415,300.069
18238,450.323,306.514
18239,718.355,278.225
18240,1084.86,245.779
18241,701.374,306.779
18242,550.329,306.761
18243,682.391,292.992
18244,1031.28,257.871
18245,271.372,327.01
18246,978.296,255.397
18247,395.061,308.67
18248,607.566,318.882
18249,819.653,279.31
18250,931.241,280.052
18251,357.992,299.996
18252,530.511,286.566
18253,1078.5,248.192
18254,664.255,296.427
18255,898.281,262.512
18256,805.266,272.372
18257,852.176,267.187
18258,526.032,309.565
18259,1093.34,253.233
18260,1113.53,252.741
18261,435.348,329.76
18262,1106.46,244.944
18263,590.22,297.496
18264,1160.28,240.937
18265,875.261,273.441
18266,1052.77,267.72
18267,995.597,258.213
18268,749.43,292.245
18269,953.056,275.428
18270,871.552,295.078
18271,585.879,308.917
18272,1027.3,254.804
18273,602.736,274.728
18274,699.342,302.297
18275,565.408,292.6
18276,622.061,289.022
18277,827.76,288.882
18278,1094.52,240.101
18279,986.883,262.919
18280,915.413,277.309
18281,103.342,296.717
18282,1084.69,235.08
18283,659.171,292.91
18284,977.456,266.017
18285,973.177,265.202
18286,789.146,293.179
18287,937.07,260.349
18288,1081.09,272.125
18289,443.986,285.554
18290,220.568,309.754
18291,904.286,284.006
18292,955.337,255.122
18293,1050.38,249.606
18294,833.811,277.359
18295,560.411,297.556
18296,818.587,293.932
18297,736.424,300.16
18298,797.886,285.349
18299,372.371,300.754
18300,834.928,276.599
18301,766.606,281.102
18302,529.844,295.625
18303,868.783,269.548
18304,648.779,290.02
18305,1300.92,213.485
18306,698.666,290.87
18307,413.124,302.076
18308,676.081,303.094
18309,877.068,273.769
18310,-42.1418,326.485
18311,909.824,276.128
18312,692.124,286.604
18313,981.41,256.687
18314,539.108,311.437
18315,947.685,279.664
18316,783.631,284.72
18317,907.555,273.634
18318,974.847,265.672
18319,658.707,296.378
18320,1046.82,259.751
18321,702.236,277.479
18322,916.066,292.038
18323,919.22,262.327
18324,532.665,313.346
18325,678.646,305.808
18326,1095.48,239.63
18327,909.888,274.39
18328,1165.37,234.702
18329,1031.53,265.278
18330,804.111,280.501
18331,1034.71,261.267
18332,875.327,271.526
18333,1012.1,273.1
18334,759.888,281.382
18335,1153.87,250.602
18336,935.226,267.967
18337,904.589,281.628
18338,508.565,306.143
18339,716.468,283.556
18340,941.82,252.672
18341,1030.27,238.117
18342,734.733,285.783
18343,634.083,291.931
18344,626.297,296.47
18345,724.403,291.832
18346,722.358,290.013
18347,696.836,306.185
18348,570.382,298.519
18349,776.082,287.995
18350,857.861,272.111
18351,581.167,324.588
18352,360.753,312.288
18353,767.156,309.077
18354,1010.27,276.618
18355,929.653,263.958
18356,1009.73,269.516
18357,828.62,286.066
18358,866.4,287.806
18359,935.802,282.02
18360,1301.92,217.841
18361,478.942,317.619
18362,1075.29,259.515
18363,920.488,253.339
18364,760.622,278.092
18365,758.692,282.703
18366,781.116,310.13
18367,549.308,305.569
18368,807.23,284.088
18369,1052.86,254.968
18370,621.646,294.632
18371,350.894,313.512
18372,1106.02,250.085
18373,765.43,294.253
18374,854.793,265.67
18375,471.361,310.675
18376,919.147,263.6
18377,732.204,276.851
18378,726.716,309.296
18379,581.054,303.576
18380,1084.7,244.665
18381,795.969,291.18
18382,588.472,306.793
18383,915.852,280.296
18384,999.276,272.453
18385,663.779,314.723
18386,1211.76,257.085
18387,943.262,278.663
18388,752.867,296.723
18389,858.426,280.166
18390,1329.34,225.236
18391,932.439,278.086
18392,1085.68,255.168
18393,1325.87,211.481
18394,813.611,289.329
18395,1053.84,273.146
18396,1198.03,241.059
18397,816.273,292.413
18398,831.237,274.521
18399,708.744,305.022
18400,1006.06,268.814
18401,998.575,262.163
18402,1004.03,270.727
18403,889.18,271.485
18404,372.527,316.66
18405,873.755,282.273
18406,964.822,279.003
18407,257.085,299.161
18408,859.388,260.791
18409,543.98,307.191
18410,349.782,319.502
18411,1215.3,246.357
18412,798.784,277.136
18413,1107.57,264.513
18414,737.601,307.375
18415,633.296,304.762
18416,1061.2,236.937
18417,620.675,285.376
18418,545.922,309.342
18419,332.991,317.178
18420,624.487,291.901
18421,1238.06,232.337
18422,717.938,298.54
18423,636.534,293.744
18424,950.134,266.084
18425,861.901,302.357
18426,1103.34,247.83
18427,480.966,297.887
18428,1027.44,255.557
18429,569.086,311.718
18430,785.178,290.181
18431,1327.24,213.944
18432,371.285,318.49
18433,612.69,300.039
18434,964.878,270.751
18435,1085.19,259.909
18436,942.746,278.18
18437,501.258,310.065
18438,1020.26,256.447
18439,800.059,282.201
18440,454.146,311.854
18441,1120.64,250.122
18442,911.938,281.079
18443,814.935,290.129
18444,1030.97,261.033
18445,754.082,282.562
18446,721.336,272.17
18447,867.975,269.108
18448,782.419,289.351
18449,892.604,273.915
18450,804.53,289.415
18451,433.082,305.608
18452,549.677,303.714
18453,354.487,329.475
18454,1045.28,267.903
18455,654.039,312.096
18456,953.377,286.065
18457,1257.06,217.396
18458,913.032,257.385
18459,750.797,299.617
18460,1351.71,194.124
18461,430.938,304.598
18462,630.981,310.114
18463,775.567,285.697
18464,916.092,290.578
18465,1143.09,257.354
18466,633.363,290.022
18467,1149.07,250.444
18468,805.315,286.919
18469,605.836,317.406
18470,711.449,312.691
18471,274.979,313.711
18472,852.03,277.234
18473,451.902,315.015
18474,937.278,279.769
18475,793.279,285.77
18476,627.482,305.881
18477,674.606,304.849
18478,432.141,313.373
18479,460.938,323.25
18480,615.975,307.871
18481,1084.75,260.135
18482,528.766,306.093
18483,1120.23,252.765
18484,597.582,318.735
18485,576.557,303.415
18486,868.619,271.961
18487,667.799,291.904
18488,935.342,284.399
18489,1020.16,261.758
18490,831.356,287.838
18491,600.419,322.19
18492,695.87,299.44
18493,775.665,290.146
18494,1422.03,194.419
18495,873.87,286.7
18496,853.559,277.422
18497,782.064,290.446
18498,598.023,302.618
18499,607.642,306.281
18500,769.687,285.181
18501,944.047,269.286
18502,721.007,287.085
18503,1144.55,249.401
18504,897.707,282.848
18505,960.95,270.701
18506,600.635,305.801
18507,489.978,306.638
18508,1014.73,269.084
18509,787.35,295.009
18510,409.43,309.311
18511,473.603,315.513
18512,577.679,304.676
18513,909.55,265.77
18514,523.761,301.085
18515,479.588,314.153
18516,505.235,312.657
18517,573.986,317.468
18518,615.876,304.201
18519,685.986,300.035
18520,810.185,282.382
18521,795.229,278.542
18522,636.073,299.034
18523,897.232,276.252
18524,426.533,318.954
18525,518.869,300.878
18526,933.417,282.745
18527,899.66,284.817
18528,561.377,315.142
18529,970.364,276.498
18530,1050.27,268.053
18531,1124.26,229.499
18532,984.666,264.862
18533,882.331,263.206
18534,644.702,309.626
18535,733.601,285.722
18536,758.925,313.377
18537,1051.36,266.06
18538,861.57,277.522
18539,274.049,311.336
18540,812.374,284.548
18541,1141.6,254.115
18542,1081.35,262.925
18543,445.018,309.723
18544,1510.62,166.481
18545,794.59,306.306
18546,1207.27,229.605
18547,744.621,295.046
18548,1267.32,224.953
18549,688.137,297.364
18550,1129.99,251.7
18551,727.221,286.704
18552,538.707,310.439
18553,770.806,288.336
18554,912.211,270.196
18555,540.889,292.179
18556,445.632,312.182
18557,902.05,283.036
18558,1075.93,265.101
18559,358.385,311.337
18560,745.755,294.309
18561,1029.62,249.239
18562,967.257,268.536
18563,694.545,292.611
18564,894.547,262.81
18565,341.176,316.176
18566,545.965,303.383
18567,747.45,296.759
18568,798.824,293.868
18569,439.094,310.373
18570,814.695,282.557
18571,1043.77,259.874
18572,633.314,287.277
18573,681.526,294.119
18574,1007.21,260.863
18575,612.562,300.542
18576,768.631,283.893
18577,357.521,312.583
18578,588.222,294.24
18579,931.641,280.023
18580,742.731,290.295
18581,819.34,271.272
18582,927.335,266.356
18583,614.573,297.379
18584,912.439,276.889
18585,504.164,314.316
18586,127.168,310.055
18587,1074.16,241.161
18588,1053.48,250.667
18589,1017.16,272.911
18590,781.28,292.917
18591,795.531,279.368
18592,1139.9,233.075
18593,1247.4,245.094
18594,1077.29,256.318
18595,615.902,317.867
18596,446.15,318.554
18597,490.418,313.037
18598,963.252,272.262
18599,778.301,282.15
18600,761.664,284.127
18601,1058.47,250.558
18602,455.719,287.367
18603,171.103,309.821
18604,509.495,310.335
18605,775.715,283.867
18606,1077.88,267.005
18607,850.378,277.726
18608,705.808,302.632
18609,609.3,296.713
18610,1301.91,232.294
18611,348.561,296.48
18612,742.879,288.129
18613,398.218,312.563
18614,499.558,317.186
18615,1257.75,230.438
18616,869.364,276.401
18617,588.888,306.48
18618,651.103,300.591
18619,1028.64,266.716
18620,1040.64,264.075
18621,998.548,271.313
18622,737.951,295.736
18623,754.418,295.045
18624,1106.01,239.52
18625,763.048,282.35
18626,312.899,314.828
18627,818.704,280.331
18628,621.712,289.824
18629,654.59,301.4
18630,456.45,314.347
18631,703.224,289.536
18632,624.618,301.502
18633,513.209,292.157
18634,465.869,295.165
18635,702.517,284.75
18636,1097.73,252.19
18637,614.151,311.427
18638,729.324,290.299
18639,963.149,285.569
18640,1220.19,231.826
18641,828.419,280.651
18642,1185.31,254.889
18643,719.083,287.68
18644,297.889,304.786
18645,953.09,274.46
18646,817.703,292.199
18647,666.227,289.235
18648,851.749,285.418
18649,412.798,310.479
18650,560.234,313.486
18651,634.971,278.433
18652,586.749,302.392
18653,989.441,273.06
18654,720.612,288.393
18655,450.067,287.622
18656,308.669,296.723
18657,612.259,297.513
18658,840.546,278.295
18659,596.267,286.532
18660,740.159,285.723
18661,990.726,257.39
18662,663.622,283.839
18663,1048.9,261.777
18664,517.814,307.033
18665,826.87,298.618
18666,819.699,283.955
18667,1195.04,223.389
18668,961.036,255.711
18669,1214.95,233.699
18670,811.462,276.077
18671,647.075,288.072
18672,582.682,308.764
18673,1346.51,212.791
18674,638.581,284.712
18675,624.951,303.518
18676,464.164,307.713
18677,911.691,272.95
18678,776.255,290.751
18679,886.885,272.806
18680,751.146,292.065
18681,765.135,285.211
18682,568.745,302.703
18683,646.414,302.129
18684,783.59,286.65
18685,1094.96,247.584
18686,774.401,294.448
18687,882.172,263.372
18688,676.422,300.603
18689,589.924,289.318
18690,711.072,296.539
18691,941.823,276.677
18692,480.725,299.237
18693,1037.43,249.974
18694,957.51,241.271
18695,855.787,275.295
18696,702.294,291.177
18697,1054.79,245.785
18698,830.071,290.489
18699,1008.83,258.249
18700,896.646,276.823
18701,813.997,295.479
18702,766.532,280.519
18703,917.263,279.604
18704,760.936,276.623
18705,721.383,288.176
18706,447.146,307.46
18707,944.822,283.932
18708,490.727,302.021
18709,733.386,290.342
18710,783.869,298.381
18711,903.42,285.591
18712,886.837,274.098
18713,578.421,307.53
18714,723.209,281.931
18715,200.644,301.771
18716,984.976,270.802
18717,727.352,291.324
18718,992.149,278.3
18719,1069.2,263.488
18720,526.004,310.097
18721,785.067,285.198
18722,612.128,298.992
18723,318.986,320.899
18724,600.776,316.136
18725,669.232,308.012
18726,460.76,312.971
18727,939.152,271.344
18728,1164.53,231.626
18729,652.323,290.693
